CremonaReference,InitialHeight
1410a1,0
1410b1,0.406474883363215325350052433
1410b2,0.203237441681607662675026217
1410c1,0.338644217062791142959819483
1410c2,0.817453805443170899028972507
1410d1,0.0830545883956869223432596119
1410e1,0.148010278450405378739097620
1410e2,0.594883178263519957475299259
1410f1,0.116899371293405643130148483
1410g1,0
1410g2,0
1410h1,0.652068342424820983738166455
1410h2,0.396522256782935110017524582
1410h3,0.635748202803830418121867513
1410h4,0.793044513565870220035049163
1410i1,0
1410j1,0.172074071734096970315480301
1410j2,0.358706797000952773597256936
