CremonaReference,InitialHeight
994a1,0.305988288265067338400246315
994b1,0.784566519491938026067277584
994b2,0.552802561503254972720799235
994c1,0.321047719541969515007258296
994c2,1.73299815551974042014797566
994d1,0.251079268949916320651714164
994d2,1.89705291185948310717646094
994e1,0.596269192348355840800049194
994e2,0.498341054557093798849320896
994f1,0.628238571464890936480756609
994f2,0.314119285732445468240378304
994f3,1.25980462078487610473032564
994f4,0.628238571464890936480756610
994g1,0.460966872479960137577450681
994g2,0.921933744959920275154901361
994g3,0
994g4,0
