CremonaReference,InitialHeight
1926a1,0.382168050352026619034495469
1926a2,0.364106534803008601800250634
1926b1,0.282330064628012802567759709
1926c1,0.0500120425156288600058074487
1926d1,0.559984456965660359942501365
1926d2,0.190413551964132550059897855
1926e1,0.382168050352026619034495469
1926e2,0.286117802449156189541712770
1926f1,0.273934357257613791901860216
1926f2,0.323228832470736903823321848
1926g1,0.260449028534085218114338277
1926h1,0.374177418240171112849878626
1926h2,0
1926i1,1.11852876742748869385136400
