CremonaReference,InitialHeight
2664a1,0.448589724208693083227765858
2664b1,0.232489765649974025953502501
2664b2,0.374119976074453335262753934
2664c1,0.167921841533452662773404947
2664d1,0.443918358729719794061321693
2664d2,0.266387073569421604266780776
2664e1,0.448589724208693083227765858
2664f1,0.0853529934667928156266523789
2664g1,0.745017420474391853907367030
2664g2,1.32205016768471893555121642
2664g3,2.50747532240105381070443082
2664g4,2.32249762492596413456118272
2664h1,0.265746982529969818793937383
