CremonaReference,InitialHeight
1683a1,0.530467310274876968532608834
1683a2,0.557467268906653135248313474
1683b1,0
1683b2,0
1683c1,0
1683c2,0
1683d1,0.433482428392304593255341688
1683d2,0.866964856784609186510683375
1683e1,0.675632844664648059429398506
1683e2,0.662814823312122322965080092
1683e3,0.483506916604477621087285747
1683e4,0.483506916604477621087285747
1683f1,0.170019122023618032492410897
1683g1,0
1683h1,0.908923518756800349046242826
1683h2,2.62437339852290687590996914
1683i1,0.0835951671460683973088442250
1683j1,0.127573721282584053331246508
