CremonaReference,InitialHeight
1638a1,0.992821939501731688278620941
1638b1,0
1638c1,0.733866039472349767526037875
1638c2,0.603019089517371273555999093
1638c3,0.582874001602694830621662026
1638c4,1.06850073037245024625751358
1638d1,0.286526235413759937982538454
1638d2,0.361379765619886687038161154
1638e1,1.09501383382270839928568201
1638e2,1.15706306974192329344092813
1638e3,0
1638e4,0
1638f1,0
1638g1,0.0802763745393515643876759875
1638h1,0
1638h2,0
1638i1,0.414262525481380753524787985
1638i2,0.207131262740690376762393993
1638i3,2.15629206963110285163876970
1638i4,0.380270996787996169833437661
1638j1,0.0965485554772601346504422820
1638j2,0.162017554190399253382003330
1638j3,0
1638k1,0.127128028168667869527105601
1638l1,0.230830576016841646187110291
1638m1,0.582874001602694830621662025
1638m2,0.489244026314899845017358583
1638m3,3.73891848863131818008391492
1638m4,1.13797971086615652020297124
1638n1,0.361379765619886687038161154
1638n2,1.08413929685966006111448346
1638o1,0.0816906901501858621383902651
1638p1,0.168079577003911311594017780
1638q1,0.427758373247550440522050215
1638q2,0.307773164237195884988580238
1638q3,0
1638q4,0.153886582118597942494290119
1638r1,0.168931241430573337235533308
1638s1,0.0731172542619576753036868552
1638t1,0.115703782615134660898938997
1638t2,0.995912734595537319456609316
1638t3,0
