CremonaReference,InitialHeight
1935a1,0
1935a2,0
1935b1,0.517859824271004192362279803
1935b2,0.258929912135502096181139902
1935c1,0
1935c2,0
1935d1,0.424039578593615054009585601
1935d2,1.06211083428671457519481096
1935e1,0
1935f1,0.454194674987275530114210843
1935f2,0.227097337493637765057105421
1935g1,0
1935h1,0.0539785841913059435222957707
1935i1,0
1935j1,0.159403169950391118601186214
1935k1,0.742089810046331906310362598
1935k2,0.605391425938317171628306227
1935k3,1.52660002348886094172810737
1935k4,0.879719643225651850041083130
