CremonaReference,InitialHeight
1617a1,0.210027541307412635522392284
1617b1,0.136514308564530354685567682
1617c1,1.13548644223201431127746492
1617d1,0.720562656354756138731169918
1617d2,1.37950400038902177864964647
1617e1,0.210027541307412635522392284
1617f1,2.61153064958154650254742723
1617f2,0
1617g1,0
1617g2,3.16909070951120543149576944
1617g3,1.58454535475560271574788472
1617g4,5.91455538981731450264481166
1617g5,0
1617g6,0
1617h1,0.136514308564530354685567682
1617i1,0.134818892569198932185154982
1617j1,0.241597126872717984966324750
1617j2,0.427217455667670201827107228
1617j3,0
1617j4,0.213608727833835100913553613
