CremonaReference,InitialHeight
735a1,0.259415011407574383827027661
735a2,0.129707505703787191913513830
735a3,0.259415011407574383827027661
735a4,0.259415011407574383827027661
735b1,0
735c1,0.187506472080342084782319184
735c2,0.114892849698223771224895929
735d1,0.344678549094671313674687787
735d2,0.459571398792895084899583717
735e1,0.462059500597091664320143662
735e2,0.344589038412044577656737144
735e3,0
735e4,0.172294519206022288828368572
735e5,0.344589038412044577656737144
735e6,0.859396718733148691844980732
735e7,0
735e8,0.689178076824089155313474288
735f1,0.0134167723090968600803569666
