CremonaReference,InitialHeight
441a1,0.770510324489095954962487913
441a2,3.39040829286501794639342120
441b1,0.298091926737864377127163996
441b2,0.298091926737864377127163996
441c1,0.329813602891769771860687924
441c2,0.945149794630957041008254284
441c3,0
441c4,0
441c5,0
441c6,0
441d1,0.109590133447877130290366261
441d2,0.219180266895754260580732523
441d3,0.438360533791508521161465046
441d4,0
441e1,0.305080137578284050454699053
441e2,0
441f1,0.0762700343945710126136747632
441f2,0.0977659603582557810974084909
