CremonaReference,InitialHeight
1776a1,0.745017420474391853907367030
1776a2,0.902898981226579141916654552
1776a3,2.50747532240105381070443082
1776a4,0.451449490613289570958327275
1776b1,0.456982422875728417401404535
1776b2,0.266387073569421604266780776
1776c1,0.187059988037226667631376967
1776c2,0.294814180185452127192691632
1776d1,0.0664367456324924546984843453
1776e1,0.197822440371673859684745378
1776e2,0.395644880743347719369490756
1776f1,0.154014505927858288209050688
1776g1,0.230790716848345946857926134
1776g2,0.692372150545037840573778400
1776h1,0.355384936524684384631104051
1776h2,0.319802483918887503740286276
1776i1,0.202380864079402918335281593
1776j1,0.334205534380990533642757186
1776j2,0.668411068761981067285514373
1776j3,0
1776j4,0.367922006222136228878620921
1776k1,0
