CremonaReference,InitialHeight
2265a1,0
2265b1,0.164099240703153732439427436
2265c1,0.270634957708769368674061626
2265d1,0.367669711966674879170557252
2265d2,0.735339423933349758341114503
2265e1,0
2265f1,0.0911822851135836770364605008
2265g1,2.84908413011004372271737605
2265h1,0.239235481548046941905627199
2265i1,0.654843964760299826127132496
2265i2,0.494033443185026405909001268
2265j1,1.08566953184633597090079391
2265j2,0.394890795488822053431429716
2265j3,0.746136641936031845218061101
2265j4,3.60952457791350888106192754
