CremonaReference,InitialHeight
1110a1,0.329658270648036542595974673
1110b1,0.215295008866246237353499653
1110c1,0
1110c2,0
1110c3,0
1110c4,0
1110d1,0.0845719007488429548387804506
1110e1,0.0845071610764269471234499794
1110f1,0
1110f2,1.21833960944819522743889925
1110f3,0
1110f4,0
1110g1,0.257763807477258105702436886
1110g2,0
1110h1,0.527451359455129871833582216
1110h2,0
1110h3,1.57441716247868149462937150
1110h4,0
1110i1,0.115486711586686263214279499
1110i2,1.22069102565530593663464694
1110j1,0.0299975493110211432567568938
1110k1,0.489229594043018860797248287
1110k2,0
1110k3,0
1110k4,0
1110k5,0
1110k6,3.91383675234415088637798630
1110l1,0.855487953060253048418836878
1110m1,0.0191397373282439918844431997
1110n1,1.25432109436591307392731965
1110n2,0
1110o1,0.402698642956936704386882590
1110o2,0.308815312658432524998163095
