CremonaReference,InitialHeight
294a1,0.165808629044642668980027386
294a2,0
294b1,0.165808629044642668980027386
294b2,0.106269197149487660739970165
294c1,0.138307751467269627342852715
294c2,0.348773658589429867480828499
294c3,0
294c4,0.697547317178859734961656997
294c5,0
294c6,0
294d1,0.0470535053945949882255363481
294d2,0.564642064735139858706436178
294e1,0.423481548551354894029827133
294e2,1.27044464565406468208948140
294f1,0.134507872999761182998708070
294f2,0.0672539364998805914993540346
294g1,0.0336269682499402957496770172
294g2,0.0672539364998805914993540344
