CremonaReference,InitialHeight
1400a1,0.696738583477710150374948428
1400a2,0.389143046448452778446095397
1400a3,0.778286092896905556892190795
1400a4,0
1400b1,0.361066246529068751644458012
1400c1,0.106620360365539913566177128
1400d1,0.197291436595335328034104301
1400e1,0.164787446081693567884343334
1400f1,0.0558301521115362803203732540
1400g1,0.260599409911696062295113363
1400h1,0.239919898725202576011639771
1400h2,0.119959949362601288005819885
1400i1,0.101497741880406181516777182
1400j1,0.0974317159467516768895472699
1400k1,0.0967524670391230072983784448
1400l1,0.741411468285697215682828355
1400m1,0
1400n1,0.106620360365539913566177128
