CremonaReference,InitialHeight
1230a1,0.202852954956503673254952276
1230a2,0.405705909913007346509904552
1230b1,0.494246216789952712879999076
1230b2,0
1230c1,0.501893423242699200726315248
1230c2,0.250946711621349600363157625
1230c3,0.234681007594253948761460449
1230c4,0
1230d1,0.152893335046170319324676337
1230d2,0.0764466675230851596623381683
1230e1,0.142834126168312926588916217
1230e2,0.0714170630841564632944581087
1230f1,1.15691802895303193809982689
1230f2,3.74893375139688459939375687
1230f3,5.44365486080828626803393408
1230f4,0.655994330754064040019008700
1230f5,0
1230f6,0
1230f7,0
1230f8,0
1230g1,0.131431797413360615035695064
1230h1,0.681085140928195040336973685
1230h2,0.434240142592768569008523981
1230h3,4.53876344186370441110921889
1230h4,2.26938172093185220555460945
1230i1,0.393698015996306009742558180
1230i2,0
1230j1,0.261385914518825302587375093
1230k1,0.522532906413438178425030387
1230k2,0
