CremonaReference,InitialHeight
1008a1,0.104728282500804480515704279
1008a2,0.209456565001608961031408557
1008b1,0.369111185107288995203649736
1008b2,0.209456565001608961031408557
1008c1,0.256701558000321416368013468
1008c2,0.128780880075653925924475021
1008d1,0.190458122161394569686570533
1008d2,0.380916244322789139373141066
1008e1,0.290208420591989950087218632
1008e2,0.580416841183979900174437265
1008e3,1.16083368236795980034887453
1008e4,2.30745427430836589590108755
1008f1,0.239919898725202576011639771
1008f2,0.119959949362601288005819885
1008g1,0.688154321642412780236711610
1008g2,0.344077160821206390118355805
1008g3,0.688154321642412780236711610
1008g4,0.223360742038200949420383100
1008h1,0.284457192406105625518463968
1008h2,0.142228596203052812759231984
1008h3,0.284457192406105625518463968
1008h4,0.728873863127668351322092774
1008i1,0.175389043820261094009568236
1008i2,0.350778087640522188019136473
1008i3,1.16135326452494446171868793
1008i4,0
1008i5,0
1008i6,0
1008j1,0.146029705356702048264178625
1008j2,0.292059410713404096528357250
1008j3,0.304478360212793906075810642
1008j4,3.31118869247675832679284853
1008k1,0.361197559950449782818530298
1008k2,0.722395119900899565637060596
1008k3,0.472574897315478520504127142
1008k4,1.73531336400701751754289788
1008k5,0
1008k6,0.236287448657739260252063571
1008l1,0.475529381026736602168966241
1008l2,0.951058762053473204337932483
1008l3,2.73116979726500680874076914
1008l4,0
1008l5,0
1008l6,0.951058762053473204337932482
1008m1,0.0977746900180160183725064647
1008m2,0.195549380036032036745012929
