CremonaReference,InitialHeight
1218a1,0.497115442022063557334163252
1218b1,0.142805164180904545546551377
1218c1,0.0948559404292779045921246430
1218c2,0.189711880858555809184249286
1218d1,0
1218e1,0.391948670265254404575863967
1218e2,0
1218f1,0.137835869004708517682829421
1218f2,0.758700566200146632034756736
1218g1,0.546776321722470390471019762
1218g2,0.710415939476542767068735671
1218g3,2.06844253257748359678675055
1218g4,0.436618161651230320010251968
1218h1,0
1218h2,0
1218h3,0
1218h4,0
1218i1,0.297119393063401135232585728
1218j1,0.137200717763811496548460644
1218j2,0.274401435527622993096921287
1218k1,0.441327753959670577840393816
1218k2,1.11167895725268703135819886
1218k3,0.815044138252462016479694164
1218k4,1.47439798347688579479615506
