CremonaReference,InitialHeight
1800a1,0.113435802097714881532316294
1800b1,0.369606790193870313408244099
1800b2,0.190919584552525882861440109
1800c1,0.164290335644685513558130312
1800d1,0.279158421817182771684424652
1800d2,3.61176209192821100100011183
1800e1,0.257498630349542616351677276
1800e2,0
1800f1,0.128375062946050869062175924
1800g1,0.683761292663034636003265955
1800g2,0.341880646331517318001632977
1800g3,0
1800g4,0.500528594227175502847228458
1800h1,0.797290180906973784266895682
1800h2,1.44355461213139981855747050
1800h3,0.721777306065699909278735253
1800h4,2.06001873187872306696383792
1800i1,1.65483804665032016688668909
1800j1,1.65540018108719765830076511
1800j2,0
1800k1,0.293211026602362793654501199
1800k2,0.146605513301181396827250600
1800l1,0.196786478120709652647547714
1800m1,0.164290335644685513558130312
1800n1,1.49519151750933028835198694
1800n2,0
1800o1,0.164290335644685513558130312
1800p1,1.33313107399165759815935775
1800p2,0
1800q1,0.279158421817182771684424652
1800q2,0.139579210908591385842212326
1800r1,0
1800r2,1.17829118212696162862542485
1800r3,0
1800r4,0.800649340090458489732159668
1800r5,0
1800r6,0.432355383063025910391861668
1800s1,0.416482586932932947496208322
1800s2,0.689374765587905724321473508
1800s3,0
1800s4,1.29563537155523347777135294
1800s5,0
1800s6,0.534270860886457729447910848
1800t1,0.180593361177674131368315883
1800u1,0.710649890229877528905551344
1800v1,0.200311664591111892121759216
1800v2,0.664938096089930723245329149
1800w1,0.293211026602362793654501199
1800w2,0.836433487140082044512618480
1800x1,0.253334227769008495782149316
