CremonaReference,InitialHeight
1200a1,0.416482586932932947496208322
1200a2,0.374241721443890546762224473
1200a3,1.21193757210184711930954888
1200a4,0.723493849218523011827805730
1200a5,2.43796860641936322320099593
1200a6,0.534270860886457729447910848
1200b1,1.14929762703766651634757114
1200b2,0.664938096089930723245329149
1200c1,0.196786478120709652647547714
1200d1,0.142500503120067278877458991
1200e1,0.573114426112049131609913523
1200e2,0.400324670045229244866079834
1200e3,1.52092901780940529760365371
1200e4,0.380232254452351324400913426
1200e5,0
1200e6,3.04185803561881059520730742
1200f1,0.196786478120709652647547714
1200g1,0.797290180906973784266895682
1200g2,0.445810569853691605815017096
1200g3,1.13676205923171455079760554
1200g4,0.222905284926845802907508549
1200h1,0.253334227769008495782149316
1200i1,0.0718311016898541572717231959
1200i2,0.143662203379708314543446392
1200j1,0.325078210998281531387058286
1200j2,0.650156421996563062774116571
1200j3,0
1200j4,4.10021981767263930178349119
1200j5,0
1200j6,2.71985483103710910060639030
1200j7,4.24701853616462880836008675
1200j8,0
1200k1,0.277060067941381176520512314
1200k2,0.361835155506331248715907352
1200l1,0.159999281025199233568710217
1200l2,0
1200m1,0.130105512113855488286062510
1200m2,0.260211024227710976572125020
1200m3,0.952137092982943717543116935
1200m4,0.603219064827332552225608766
1200n1,0.121183932812153086174497651
1200n2,0.242367865624306172348995302
1200o1,0.111697924022557031009305056
1200o2,0.479997843075597700706130651
1200p1,0.948040599570732463051629055
1200p2,0.758097358149428431104313315
1200p3,1.34435305088694544522041797
1200p4,0
1200p5,0
1200p6,0
1200p7,5.37741220354778178088167187
1200p8,0
1200q1,0.520422048455421953144250041
1200q2,1.04084409691084390628850008
1200q3,4.62884446104093391900678950
1200q4,0.603219064827332552225608766
1200r1,0.0255880904512625789883957864
1200r2,0.918330811097042449292323211
1200s1,0.121183932812153086174497651
1200s2,0.0605919664060765430872488256
