CremonaReference,InitialHeight
2691a1,0.985021274518424422954282434
2691a2,0.492510637259212211477141217
2691b1,0.282112100490389103074642679
2691b2,0.531943822124199670266961217
2691c1,0.547469114629675452651505516
2691c2,0.546713255325379860888393618
2691c3,1.98357065020347783882812421
2691c4,0.746360287423035391249864365
2691d1,1.42033480177910536912028685
2691d2,2.84066960355821073824057371
2691d3,0
2691d4,0
2691e1,0
2691e2,0
2691e3,0
2691e4,0
2691f1,0.241582750465522801938731546
2691f2,0.615157444918168928820610509
2691g1,0
2691g2,0
2691h1,0.308806020254171103268074825
2691h2,0
