CremonaReference,InitialHeight
438a1,0.455620865405837283610300121
438a2,0.227810432702918641805150061
438a3,0
438a4,0
438b1,0.369086743438693996230758201
438b2,0.184543371719346998115379101
438c1,0.375017304678027234573273510
438c2,0.187508652339013617286636755
438d1,0.529961598452333114197938902
438d2,2.95444826119280763553045564
438d3,0.540209113616529913105847025
438d4,0
438e1,0.183736811915787044301368928
438e2,0.852798201796253621140044853
438f1,0.665344542045102081416474848
438f2,0.332672271022551040708237424
438f3,0.771963306547526937611995903
438f4,0.551900983446353451239411358
438g1,0.214019018158762699350728980
438g2,0.107009509079381349675364490
